,Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
267,1.1801004144269764,0.004429672434753864,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,-0.6026789618664975,-0.8094464330295094,-0.4132287951619902
256,-1.2567609975221223,0.004429672434753864,-0.10308921273274356,0.005929733891373981,-0.09493194286245134,0.7411954568452389,0.8164671195586224,0.3632346710779816
515,1.1801004144269764,1.1889937617286568,1.1566660078986701,1.4172064000382671,1.5117384501162767,0.20400421521702622,-0.05503318890719255,1.4104010018376922
248,-0.007088478573866509,-1.1090605715015147,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,-0.9785454006145233,-1.0847485786922493,-0.6303968235208718
556,-0.007088478573866509,1.1889937617286568,-1.3828405479773531,1.4172064000382671,1.5117384501162767,0.8808193877522514,-1.0847485786922493,2.0568307947089997
150,-1.2567609975221223,1.1889937617286568,1.1566660078986701,-0.6997085991820726,-0.7476417900100597,1.9362816451171263,1.934116370110203,0.2366905938584476
125,-0.007088478573866509,-1.1090605715015147,-1.3828405479773531,-0.6997085991820726,-0.7476417900100597,-0.9785454006145233,-1.0847485786922493,-1.0006280320884997
274,-1.2567609975221223,1.1889937617286568,1.1566660078986701,0.005929733891373981,-0.09493194286245134,1.9362816451171263,1.934116370110203,1.0537313062402514
177,1.1801004144269764,-1.1090605715015147,-0.10308921273274356,-0.6997085991820726,-0.7476417900100597,-1.3609611483250097,-0.8094464330295094,-1.162960177383537
504,1.1801004144269764,0.004429672434753864,-0.10308921273274356,1.4172064000382671,1.5117384501162767,-0.6026789618664975,-0.8094464330295094,0.6399335829091806
117,1.1801004144269764,1.1889937617286568,-0.10308921273274356,-1.4053469322555192,-1.2999347375964974,0.20400421521702622,-0.8094464330295094,-0.9653019926263212
63,-1.2567609975221223,-1.1090605715015147,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.3821855601303345,1.934116370110203,-1.138102298517695
96,-0.007088478573866509,0.004429672434753864,1.1566660078986701,-1.4053469322555192,-1.2999347375964974,-0.07761607016876633,0.722144056923671,-1.0483195980273092
321,-0.007088478573866509,1.1889937617286568,-1.3828405479773531,0.005929733891373981,-0.09493194286245134,0.8808193877522514,-1.0847485786922493,0.44390655518604877
340,1.1801004144269764,0.004429672434753864,1.1566660078986701,0.005929733891373981,-0.09493194286245134,-0.6026789618664975,-0.05503318890719255,-0.4132287951619902
