Concrete,Strand,Rebar,Span_ft,L_sq,ratio_strand_concrete,ratio_rebar_concrete,interaction_strand_L
600.0,1.73,2.82,100.0,10000.0,0.0028833333333333332,0.004699999999999999,28.833333333333332
600.0,1.73,2.82,100.0,10000.0,0.0028833333333333332,0.004699999999999999,28.833333333333332
600.0,1.73,2.82,100.0,10000.0,0.0028833333333333332,0.004699999999999999,28.833333333333332
600.0,1.73,2.82,100.0,10000.0,0.0028833333333333332,0.004699999999999999,28.833333333333332
600.0,1.73,2.82,100.0,10000.0,0.0028833333333333332,0.004699999999999999,28.833333333333332
405.0,2.23,3.45,100.0,10000.0,0.005506172839506173,0.008518518518518519,55.06172839506173
405.0,2.23,3.45,100.0,10000.0,0.005506172839506173,0.008518518518518519,55.06172839506173
405.0,2.23,3.45,100.0,10000.0,0.005506172839506173,0.008518518518518519,55.06172839506173
405.0,2.23,3.45,100.0,10000.0,0.005506172839506173,0.008518518518518519,55.06172839506173
405.0,2.23,3.45,100.0,10000.0,0.005506172839506173,0.008518518518518519,55.06172839506173
505.0,2.23,3.45,100.0,10000.0,0.004415841584158415,0.006831683168316832,44.15841584158415
505.0,2.23,3.45,100.0,10000.0,0.004415841584158415,0.006831683168316832,44.15841584158415
505.0,2.23,3.45,100.0,10000.0,0.004415841584158415,0.006831683168316832,44.15841584158415
505.0,2.23,3.45,100.0,10000.0,0.004415841584158415,0.006831683168316832,44.15841584158415
505.0,2.23,3.45,100.0,10000.0,0.004415841584158415,0.006831683168316832,44.15841584158415
600.0,2.23,3.45,100.0,10000.0,0.0037166666666666667,0.00575,37.166666666666664
600.0,2.23,3.45,100.0,10000.0,0.0037166666666666667,0.00575,37.166666666666664
600.0,2.23,3.45,100.0,10000.0,0.0037166666666666667,0.00575,37.166666666666664
600.0,2.23,3.45,100.0,10000.0,0.0037166666666666667,0.00575,37.166666666666664
600.0,2.23,3.45,100.0,10000.0,0.0037166666666666667,0.00575,37.166666666666664
405.0,1.26,2.82,100.0,10000.0,0.003111111111111111,0.0069629629629629625,31.11111111111111
405.0,1.26,2.82,100.0,10000.0,0.003111111111111111,0.0069629629629629625,31.11111111111111
405.0,1.26,2.82,100.0,10000.0,0.003111111111111111,0.0069629629629629625,31.11111111111111
405.0,1.26,2.82,100.0,10000.0,0.003111111111111111,0.0069629629629629625,31.11111111111111
405.0,1.26,2.82,100.0,10000.0,0.003111111111111111,0.0069629629629629625,31.11111111111111
505.0,1.26,2.82,100.0,10000.0,0.002495049504950495,0.005584158415841584,24.95049504950495
505.0,1.26,2.82,100.0,10000.0,0.002495049504950495,0.005584158415841584,24.95049504950495
505.0,1.26,2.82,100.0,10000.0,0.002495049504950495,0.005584158415841584,24.95049504950495
505.0,1.26,2.82,100.0,10000.0,0.002495049504950495,0.005584158415841584,24.95049504950495
505.0,1.26,2.82,100.0,10000.0,0.002495049504950495,0.005584158415841584,24.95049504950495
600.0,1.26,2.82,100.0,10000.0,0.0021,0.004699999999999999,21.0
600.0,1.26,2.82,100.0,10000.0,0.0021,0.004699999999999999,21.0
600.0,1.26,2.82,100.0,10000.0,0.0021,0.004699999999999999,21.0
600.0,1.26,2.82,100.0,10000.0,0.0021,0.004699999999999999,21.0
600.0,1.26,2.82,100.0,10000.0,0.0021,0.004699999999999999,21.0
405.0,1.26,3.45,100.0,10000.0,0.003111111111111111,0.008518518518518519,31.11111111111111
405.0,1.26,3.45,100.0,10000.0,0.003111111111111111,0.008518518518518519,31.11111111111111
405.0,1.26,3.45,100.0,10000.0,0.003111111111111111,0.008518518518518519,31.11111111111111
405.0,1.26,3.45,100.0,10000.0,0.003111111111111111,0.008518518518518519,31.11111111111111
405.0,1.26,3.45,100.0,10000.0,0.003111111111111111,0.008518518518518519,31.11111111111111
505.0,1.26,3.45,100.0,10000.0,0.002495049504950495,0.006831683168316832,24.95049504950495
505.0,1.26,3.45,100.0,10000.0,0.002495049504950495,0.006831683168316832,24.95049504950495
505.0,1.26,3.45,100.0,10000.0,0.002495049504950495,0.006831683168316832,24.95049504950495
